"casquinha de camarão, s/ sal, (camarão, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino,  s/ sal)",144,"12,4","7,94","4,14","0,07","5,87","0,75","0,00",334,134,,,
"casquinha de caranguejo, c/ sal, (caranguejo, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino, c/ sal)",152,"13,5","8,35","4,03","0,07","5,98","0,75","0,00",331,"48,6",,,
"casquinha de caranguejo, s/ sal, (caranguejo, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta-do-reino, s/ sal)",152,"13,5","8,35","4,03","0,07","5,98","0,75","0,00",331,"48,6",,,
"casquinha de frutos do mar, (camarão, lula, mexilhão, polvo, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino, s/ sal)",152,"13,8","8,10","4,13","0,07","6,30","0,75","0,00",315,"88,2",,,
"casquinha de frutos do mar, c/ sal, (camarão, lula, mexilhão, polvo, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino, c/ sal)",152,"13,8","8,10","4,13","0,07","6,29","0,74","0,00",495,"88,2",,,
"casquinha de marisco, c/ sal, (mexilhão, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino, c/ sal)",141,"11,4","8,11","4,08","0,07","5,85","0,74","0,00",414,"13,0",,,
"casquinha de marisco, s/ sal, (mexilhão, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino, s/ sal)",141,"11,4","8,11","4,08","0,07","5,86","0,75","0,00",234,"13,0",,,
"casquinha de siri, c/ sal, (siri, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino, c/ sal)",141,"12,5","7,65","4,03","0,08","5,85","0,74","0,00",530,"55,5",,,
"casquinha de siri, s/ sal, (siri, tomate, leite de coco, farinha de rosca, queijo parmesão, cebolinha, c/ azeite de dendê, c/ óleo, cebola e alho, c/ pimenta do reino, s/ sal)",141,"12,5","7,65","4,03","0,08","5,86","0,75","0,00",350,"55,5",,,
"casquinha, sorvete, cone",252,"3,00","14,0","6,72",na,"28,9","1,00",na,115,"32,0",,,
"cassoulet, c/ feijão branco, c/ carne, c/ sal, (feijão branco, carne bovina - músculo, coxa de frango, linguiça calabresa, toucinho defumado (bacon), tomate, cenoura, ervilha, vagem, cheiro verde, c/ pimenta-do reino, c/ óleo, cebola e alho, c/ sal)",171,"11,6","10,2","3,49","0,12","9,40","2,44",na,283,"31,0",,,
"cassoulet, c/ feijão branco, c/ carne, s/ sal, (feijão branco, carne bovina - músculo, coxa de frango, linguiça calabresa, toucinho defumado (bacon), tomate, cenoura, ervilha, vagem, cheiro verde, c/ pimenta-do reino, c/ óleo, cebola e alho, s/ sal)",171,"11,6","10,2","3,49","0,12","9,42","2,45",na,104,"31,0",,,
"castanha de caju, crua, s/ sal, anacardium occidentale l.",582,"18,2","43,8","7,78",na,"30,2","3,30","0,00","12,0","0,00",,,
"castanha de caju, torrada, caramelizada",561,"15,6","37,2","6,18","0,09","42,6","3,06","25,0","97,0","0,00",,,
"castanha do brasil, caramelizada",604,"11,0","47,9","11,5","0,00","35,6","5,95","25,0","3,41","0,00",,,
"castanha do brasil, crua, bertholletia excelsa h.b.k.",674,"14,5","63,5","15,3",na,"15,1","7,93","0,00","0,40","0,00",,,
"catalonha, crua, cichorium intybus l.",25,"1,87","0,28","0,10","0,00","4,75","2,05","0,00","9,39","0,00",,,
"catalonha, refogado (c/ óleo, cebola e alho), s/ sal, cichorium intybus l.",63,"1,95","4,81","0,71","0,01","4,81","3,65","0,00","24,7","0,00",,,
"catchup, tomate, molho, catchup, tomato, sauce",123,"1,12","0,11","0,02","0,00","29,6","0,32",na,980,"0,00",,,
"cebola caramelizada, caseira, (cebola, açúcar mascavo, molho shoyu e manteiga, s/ sal)",138,"4,68","6,35","2,62","0,14","16,2","2,87",na,756,"10,7",,,
"cebola e alho, refogados, c/ óleo de soja, s/ sal, allium cepa l./ allium sativum l.",284,"3,04","24,2","3,71","0,12","14,9","2,71","0,00","1,89","0,00",,,
"cebola, branca, assada, s/ óleo, c/ sal, allium cepa l.",58,"2,49","0,18","0,08","0,00","13,0","2,89","0,00",128,"0,00",,,
"cebola, branca, assada, s/ óleo, s/ sal, allium cepa l.",58,"2,50","0,18","0,08","0,00","13,1","2,90","0,00","0,88","0,00",,,
"cebola, branca, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, allium cepa l.",40,"1,79","0,26","0,06","0,00","9,12","2,97","0,00",285,"0,00",,,
"cebola, branca, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, allium cepa l.",40,"1,79","0,26","0,06",tr,"9,16","2,98","0,00","98,2","0,00",,,
"cebola, branca, cozida, s/ óleo, c/ sal, allium cepa l.",41,"1,75","0,13","0,05","0,00","9,18","2,04","0,00",128,"0,00",,,
"cebola, branca, cozida, s/ óleo, s/ sal, allium cepa l.",41,"1,76","0,13","0,05","0,00","9,21","2,04","0,00","0,62","0,00",,,
"cebola, branca, crua, allium cepa l.",41,"1,76","0,13","0,05","0,00","9,21","2,04","0,00","0,62","0,00",,,
"cebola, branca, refogada, c/ óleo de soja, c/ sal, allium cepa l.",253,"2,00","23,1","3,55","0,11","10,5","2,32","0,00",128,"0,00",,,
"cebola, branca, refogada, c/ óleo de soja, s/ sal, allium cepa l.",254,"2,01","23,1","3,56","0,12","10,5","2,33","0,00","0,71","0,00",,,
"cebola, em pó, allium cepa l.",337,"10,4","1,04","0,22","0,00","79,1","15,2","0,00","73,0","0,00",,,
"cebolinha, verde, cozida, s/ óleo, c/ sal",10,"0,89","0,15","0,03","0,00","1,59","0,68","0,00",129,"0,00",,,
"cebolinha, verde, cozida, s/ óleo, s/ sal, allium fistulosum l.",10,"0,89","0,15","0,03","0,00","1,60","0,68","0,00","1,61","0,00",,,
"cebolinha, verde, crua, allium fistulosum l.",19,"1,66","0,29","0,05","0,00","3,55","2,39","0,00","1,60","0,00",,,
"cenoura e ervilha, refogado (c/ óleo, cebola e alho), c/ salsa, c/ sal",63,"3,94","1,34","0,20","0,00","11,0","4,62","0,00",132,"0,00",,,
"cenoura e ervilha, refogado (c/ óleo, cebola e alho), c/ salsa, s/ sal",63,"3,95","1,34","0,20","0,00","11,1","4,63","0,00","4,24","0,00",,,
"cenoura e milho, refogado (c/ óleo, cebola e alho), c/ salsa, c/ sal",81,"3,33","1,33","0,19","0,00","15,4","2,91","0,00",130,"0,00",,,
"cenoura e milho, refogado (c/ óleo, cebola e alho), c/ salsa, s/ sal",81,"3,34","1,34","0,19","0,00","15,4","2,92","0,00","2,91","0,00",,,
"cenoura, s/ casca, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, daucus carota l.",21,"0,82","0,31","0,02",tr,"5,22","3,08","0,00",289,"0,00",,,
"cenoura, s/ casca, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, daucus carota l.",21,"0,82","0,31","0,02",tr,"5,24","3,09","0,00",101,"0,00",,,
"cenoura, s/ casca, cozida, drenada, c/ óleo de soja, c/ sal, daucus carota l.",61,"0,51","5,17","0,76","0,02","4,08","2,06","0,00",132,"0,00",,,
"cenoura, s/ casca, cozida, drenada, c/ óleo de soja, s/ sal, daucus carota l.",61,"0,51","5,18","0,76","0,03","4,09","2,07","0,00","4,87","0,00",,,
"cenoura, s/ casca, cozida, drenada, s/ óleo, c/ sal, daucus carota l.",17,"0,54","0,19","0,00","0,00","4,30","2,17","0,00",132,"0,00",,,
"cenoura, s/ casca, cozida, drenada, s/ óleo, s/ sal, daucus carota l.",17,"0,54","0,19",tr,"0,00","4,31","2,18","0,00","5,13","0,00",,,
"cenoura, s/ casca, crua, daucus carota l.",31,"1,12","0,21","0,03","0,00","7,55","2,98","0,00","11,1","0,00",,,
"cenoura, s/ casca, refogada (c/ óleo, cebola e alho), c/ sal, daucus carota l.",52,"1,55","1,47","0,23","0,01","10,1","3,85","0,00",141,"0,00",,,
"cenoura, s/ casca, refogada (c/ óleo, cebola e alho), s/ sal, daucus carota l.",52,"1,56","1,47","0,23","0,01","10,2","3,86","0,00","14,0","0,00",,,
"cenoura, s/ casca, sauté (c/ margarina e salsa), c/ sal, daucus carota l.",62,"1,20","3,56","1,07","0,02","7,92","3,06","0,00",200,"0,00",,,
"cenoura, s/ casca, sauté (c/ margarina e salsa), s/ sal, daucus carota l.",63,"1,20","3,57","1,08","0,02","7,96","3,08","0,00","12,8","0,00",,,
"cereais, barra (média de diferentes sabores)",396,"6,25","8,53","0,00",na,"76,1","5,25",na,498,"0,00",,,
"cereais, barra, banana, ritter",361,"6,42","3,14","0,00",na,"79,8","6,00",na,490,"0,00",,,
"cereais, barra, castanha/uva passa/mel, ritter",386,"6,78","6,37","0,00",na,"77,6","4,60",na,498,"0,00",,,
"cereais, barra, coco c/ chocolate, ritter",405,"6,63","10,4","0,00",na,"74,3","6,40",na,500,"0,00",,,
"cereais, barra, frutas e castanha do brasil, nutry",431,"5,16","14,2","0,00",na,"72,7","4,00",na,504,"0,00",,,
"cereais, c/ vitamina, trigo, cevada e aveia, mistura p/ mingau",371,"8,90","2,12","0,50",tr,"81,6","4,98",na,1163,na,,,
"cereais, farinha, neston",364,"12,9","2,08","0,49",na,"76,6","6,25",na,258,"0,00",,,
"cereais, farinha, láctea",401,"12,2","6,06","3,45","0,16","75,6","2,47",na,123,"11,8",,,
"cereais, farinha, maçã/banana/mamão, vitamina, neston",386,"5,97","0,70","0,17",na,"90,1","2,40",na,1185,na,,,
"cereais, farinha, milho, mucilon",377,"5,92","0,90","0,25",na,"86,2","0,00",na,398,na,,,
"cereais, farinha, morango/pera/banana, vitamina, neston",390,"5,19","0,60","0,14",na,"90,9","0,00",na,1189,na,,,
"cereais, farinha, p/ crianças (média de diferentes sabores)",378,"8,39","2,32","0,90","0,08","82,5","3,01",na,459,"11,3",,,
"cereais, granola, caseira, (aveia em flocos, flocos de milho, semente de chia e linhaça, coco, mel, oleagionosas - noz, castanha de caju e brasil, amêndoa e avelã, damasco seco, uva passa, c/ óleo de milho, c/ canela)",411,"10,7","15,1","2,90","0,00","62,1","7,83",na,125,"0,00",,,
"cereais, milho, infantil, mistura p/ mingau",378,"6,43","1,09","0,30",tr,"87,3","3,21",na,399,na,,,
"cereais, mistura p/ mingau (média de diferentes sabores)",370,"5,18","1,31","0,30",tr,"86,1","3,20",na,542,na,,,
"cereal matinal, snow flakes",375,"3,70","0,60","0,21",tr,"89,2","1,00",na,403,na,,,
cereal matinal (média de diferentes marcas),374,"5,60","0,86","0,29",tr,"87,1","2,25",na,529,na,,,
"cereal matinal, milho",364,"7,16","0,96","0,36",tr,"83,8","4,12",na,654,"0,00",,,
"cereal matinal, milho, c/ acholatado, em pó",374,"6,23","1,54","0,69",tr,"86,1","4,67",na,477,"0,00",,,
"cereal matinal, milho, c/ açúcar",375,"5,38","0,85","0,23",tr,"88,4","1,98",na,405,na,,,
"cereal matinal, milho, c/ açúcar, sucrilhos",378,"4,20","0,38","0,13",tr,"89,9","0,93",na,408,na,,,
"cereal matinal, milho, corn flakes",363,"7,80","0,56","0,19",tr,"83,4","3,57",na,399,na,,,
"cereal matinal, milho, corn flakes, nestlè",376,"6,10","1,00","0,34",tr,"86,1","1,00",na,408,na,,,
"cereal matinal, milho/trigo/aveia, froot loops",389,"6,28","2,33","0,80",na,"86,8","2,15",na,410,na,,,
"cereal, all-bran, kellogg´s",335,"13,1","4,90","1,10","0,00","74,2","29,3",na,258,"0,00",,,
"cereja, em calda, drenada",164,"0,22","0,21","0,04","0,00","42,0","3,20",na,"4,00","0,00",,,
"cereja, in natura, prunus avium",66,"1,06","0,20","0,04","0,00","16,0","2,10","0,00","0,00","0,00",,,
"cestinha de camarão, c/ massa de pastel frita, c/ sal, (massa de pastel, frita, camarão, tomate, requeijão, salsa, pimenta do reino, c/ óleo, cebola e alho, c/ sal)",554,"9,88","18,5","4,57","0,30","17,1","0,77","0,00",769,"95,3",,,
"cestinha de camarão, c/ massa filo assada com manteiga, c/ sal, (massa filo assada com manteiga, camarão, tomate, requeijão, salsa, pimenta do reino, c/ óleo, cebola e alho, c/ sal)",456,"11,5","8,82","3,64","0,17","22,7","1,58","0,00",631,"99,6",,,
"cestinha de camarão, c/ queijo parmesão tostado, c/ sal, (queijo parmesão tostado, camarão, tomate, requeijão, salsa, pimenta do reino, c/ óleo, cebola e alho, c/ sal)",521,"17,7","17,2","8,86","0,49","3,74","1,14","0,00",860,107,,,
"cestinha de frutos do mar, c/ massa de pastel frita, c/ sal, (massa de pastel frita, frutos do mar camarão, lula e polvo, salsa, pimenta do reino, c/ óleo, cebola e alho, c/ sal)",294,"14,5","17,6","3,01","0,23","19,8","0,82","0,00",799,104,,,
"cestinha de frutos do mar, c/ massa filo assada com manteiga, c/ sal, (massa filo assada com manteiga, frutos do mar - camarão, lula e polvo, salsa, pimenta do reino, c/ óleo, cebola e alho, c/ sal)",228,"16,3","6,06","1,76","0,07","28,0","1,87","0,00",649,103,,,
"cestinha de frutos do mar, c/ queijo parmesão tostado, c/ sal, (queijo parmesão tostado, frutos do mar - camarão, lula e polvo, salsa, pimenta do reino, c/ óleo, cebola e alho, c/ sal)",257,"23,6","16,1","8,02","0,46","4,49","1,36","0,00",727,119,,,
"cevada, farinha (média de baixa e alta taxa de extração)",308,"12,1","1,03","0,17","0,00","71,6","18,1","0,00","3,37","0,00",,,
"cevada, nua (média diferentes cultivares), hordeum vulgare l.",336,"13,8","2,41","0,40",na,"72,3","15,1","0,00","3,52",-,,,
"cevada, s/ casca (pérola), cozida, s/ óleo, c/ sal",136,"5,49","1,32","0,28",na,"28,4","6,01","0,00",191,"0,00",,,
"cevada, s/ casca (pérola), cozida, s/ óleo, s/ sal",136,"5,52","1,33","0,28",na,"28,6","6,04","0,00","3,62","0,00",,,
"cevada, s/ casca (pérola), crua",341,"13,8","3,33","0,70",na,"71,4","15,1","0,00","9,05","0,00",,,
"ceviche de frutos do mar,  s/ sal, (peixe, água salgada, atum, cru, frutos do mar cozidos - camarão, lula, polvo e vieira, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta do reino, s/ sal)",105,"17,6","2,77","0,63","0,00","2,58","0,46","0,00",108,"55,2",,,
"ceviche de frutos do mar, c/ atum, cru, e frutos do mar cozidos, c/ sal, (peixe, água salgada, atum, cru, frutos do mar cozidos - camarão, lula, polvo e vieira, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta do re",105,"17,6","2,77","0,63","0,00","2,53","0,46","0,00",288,"55,2",,,
"ceviche de frutos do mar, c/ pescada, crua, e frutos do mar cozidos, c/ sal, (peixe, água salgada, pescada, cru, frutos do mar cozidos - camarão, lula, polvo e vieira, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ piment",101,"13,1","4,33","0,83","0,01","2,53","0,46","0,00",311,"63,8",,,
"ceviche de frutos do mar, c/ pescada, crua, e frutos do mar cozidos, s/ sal, (peixe, água salgada, pescada, cru, frutos do mar cozidos - camarão, lula, polvo e vieira, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ piment",101,"13,1","4,33","0,83","0,01","2,58","0,46","0,00",131,"63,8",,,
"ceviche de frutos do mar, c/ salmão, cru, e frutos do mar cozidos, c/ sal, (peixe, água salgada, salmão, cru, frutos do mar cozidos - camarão, lula, polvo e vieira, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta d",133,"14,4","7,18","1,62","0,00","2,95","0,46","0,00",304,"57,9",,,
"ceviche de frutos do mar, c/ salmão, cru, e frutos do mar cozidos, s/ sal, (peixe, água salgada, salmão, cru, frutos do mar cozidos - camarão, lula, polvo e vieira, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta d",133,"14,4","7,19","1,62","0,00","3,00","0,46","0,00",125,"57,9",,,
"ceviche de peixe, água doce, corvina, c/ sal, (peixe, água doce, corvina, cru, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta do reino, c/ sal)",94,"13,1","3,89","1,30","0,01","2,04","0,46","0,00",212,"60,2",,,
"ceviche de peixe, água doce, corvina, s/ sal, (peixe, água doce, corvina, cru, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta do reino, s/ sal)",95,"13,1","3,89","1,30","0,01","2,08","0,47","0,00","32,7","60,2",,,
"ceviche de peixe, água salgada, pescada, c/ sal, (peixe, água salgada, pescada, cru, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta do reino, c/ sal)",99,"12,0","4,85","0,94","0,01","2,04","0,46","0,00",234,"45,4",,,
"ceviche de peixe, água salgada, pescada, s/ sal, (peixe, água salgada, pescada, cru, c/ cebola, suco de limão, pepino, tomate, pimenta jalapeño, coentro, salsa, c/ azeite de oliva, c/ pimenta do reino, s/ sal)",99,"12,0","4,85","0,94","0,01","2,08","0,47","0,00","54,8","45,4",,,
"chantily, em pó, chantineve",489,"2,60","18,8","10,9","3,16","77,3","0,56",na,127,"0,00",,,
"chantily, em pó, ducoco",492,"3,99","20,2","11,3","3,28","73,4","0,32",na,126,"0,00",,,
"chantily, em pó (média de diferente marcas)",490,"3,30","19,5","11,3","3,28","75,3","1,00",na,126,"0,00",,,
"chantily, em pó, preparado, chantineve",202,"3,00","8,30","4,83","1,40","28,7",na,na,"51,9","0,00",,,
"charuto de repolho, c/ carne moída refogada , c/ molho de tomate, s/ sal, (repolho branco, recheado com arroz e carne bovina, patinho moído, refogada, c/ molho de tomate  (tomate, c/ óleo, cebolha e alho), s/ sal)",95,"6,53","3,92","1,09","0,04","8,95","1,30","0,00",210,"14,5",,,
"charuto de repolho, c/ carne moída refogada, c/ molho de tomate, c/ sal, (repolho branco, recheado com arroz e carne bovina, patinho moído, refogada, c/ molho de tomate  (tomate, c/ óleo, cebola e alho), c/ sal)",94,"6,52","3,90","1,09","0,04","8,93","1,30","0,00",336,"14,5",,,
"charuto de repolho, c/ carne suína refogada, c/ molho de tomate, c/ sal, (repolho branco, recheado com arroz e carne suína refogada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal)",109,"7,87","4,95","1,53","0,02","8,95","1,27","0,00",270,"21,3",,,
"charuto de repolho, c/ carne suína refogada, c/ molho de tomate, s/ sal, (repolho branco, recheado com arroz e carne suína refogado, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal)",110,"7,88","4,96","1,53","0,02","8,97","1,28","0,00",144,"21,3",,,
"charuto de repolho, c/ carne suína refogada, s/ molho, c/ sal, (repolho branco, recheado com arroz e carne suína refogado, c/ óleo, cebola e alho), c/ sal)",117,"9,30","4,83","1,69","0,03","9,53","0,96","0,00",207,"26,3",,,
"charuto de repolho, c/ carne suína refogada, s/ molho, s/ sal, (repolho branco, recheado com arroz e carne suína refogado, c/ óleo, cebolha e alho), s/ sal)",118,"9,41","4,89","1,72","0,03","9,53","0,96","0,00","79,5","26,7",,,
"charuto de repolho, c/ peito de frango refogado, c/ molho de tomate, c/ sal, (repolho branco, recheado com arroz e peito de frango refogado, c/ molho de tomate  (tomate, c/ óleo, cebola e alho), c/ sal)",84,"7,43","2,38","0,49","0,00","8,94","1,30","0,00",275,"12,5",,,
"charuto de repolho, c/ peito de frango refogado, s/ molho, c/ sal, (repolho branco, recheado com arroz e peito de frango refogado, c/ óleo, cebola e alho, c/ sal)",86,"8,75","1,66","0,42","0,01","9,52","0,99","0,00",212,"15,5",,,
"charuto de repolho, c/ peito de frango refogado, s/ molho, s/ sal, (repolho branco, recheado com arroz e peito de frango refogado, c/ óleo, cebolha e alho, s/ sal)",87,"8,85","1,68","0,42","0,01","9,52","0,99","0,00","85,3","15,7",,,
"charuto de repolho, c/ peito de frango, c/ molho de tomate, s/ sal, (repolho branco, recheado com arroz e peito de frango refogado, c/ molho de tomate  (tomate, c/ óleo, cebolha e alho), s/ sal)",85,"7,43","2,39","0,50","0,00","8,96","1,30","0,00",149,"12,5",,,
"charuto de repolho, com arroz polido e carne bovino, s/ molho, c/ sal, (repolho branco, carne, bovino, alcatra, moída, arroz polido, cebola, alho, s/ molho, s/ óleo, c/ sal)",75,"6,76","1,11","0,46","0,03","10,1","1,46","0,00",139,"21,3",,,
"charuto de repolho, com arroz polido e carne moída, s/ molho, s/ sal, (repolho branco, carne bovina moída alcatra, arroz polido, cebola, alho, s/ molho, s/ óleo, s/ sal)",75,"6,78","1,12","0,46","0,03","10,1","1,46","0,00","12,1","21,3",,,
"cheese cake, massa, (biscoito de maisena, manteiga, ricota, leite condensado, ovo, casca de limão, extrato de baunilha e açúcar)",244,"9,84","11,9","6,40","0,48","24,3","0,27",na,211,"72,4",,,
"cheiro verde (50% cebolinha verde, 50% salsa), cru",33,"2,78","0,43","0,06","0,00","5,84","2,65","0,00","2,32","0,00",,,
"cheiro-verde (50% cebolinha verde, 50% salsa), cozido, s/ óleo, s/ sal",26,"2,14","0,35","0,05","0,00","4,60","1,93","0,00","2,17","0,00",,,
"chia, semente, seca, salvia hispanica l.",443,"16,5","30,7","3,33",na,"42,1","34,4","0,00","16,0","0,00",,,
"chicória do pará (coentro bravo), cru, eryngium cf. campestre",55,"1,22","0,73",na,na,"12,9","3,82","0,00",na,"0,00",,,
"chicória, cozida, drenada, s/ óleo, c/ sal, cichorium endivia l.",12,"1,17","0,15","0,04","0,00","2,53","2,27","0,00",140,"0,00",,,
"chicória, cozida, drenada, s/ óleo, s/ sal, cichorium endivia l.",13,"1,17","0,15","0,04","0,00","2,85","2,27","0,00","12,6","0,00",,,
"chicória, crua, cichorium endivia l.",12,"1,14","0,14","0,03","0,00","2,76","2,20","0,00","16,3","0,00",,,
"chicória, refogada (c/ óleo, cebola e alho), c/ sal, cichorium endivia l.",35,"2,09","1,45","0,24","0,01","5,44","3,88","0,00",155,"0,00",,,
"chicória, refogada (c/ óleo, cebola e alho), s/ sal, cichorium endivia l.",35,"2,09","1,45","0,24","0,01","5,44","3,88","0,00","27,7","0,00",,,
"chilli de carne, c/ feijão, c/ sal, (carne moída (acém) feijão rajado, rosinha e carioca, tomate, pimentão, c/ pimenta-do-reino, c/ óleo, cebola e alho, c/ sal)",93,"7,88","3,03","0,97","0,04","11,5","5,80","0,00",200,"15,5",,,
"chilli de carne, c/ feijão, s/ sal, (carne moída (acém) feijão rajado, rosinha e carioca, tomate, pimentão, c/ pimenta-do-reino, c/ óleo, cebola e alho, s/ sal)",94,"7,88","3,08","0,98","0,04","11,5","5,80","0,00","21,2","15,5",,,
"chimia (geleia), uva, caseira, (uva, água e açúcar)",300,"1,16","0,38","0,12","0,00","73,8","1,67","50,0","13,4","0,00",,,
"chocolate ao leite, com mel e torrone de amêndoas, toblerone, mondelez",520,"5,71","28,6","14,1",na,"61,2","2,50",na,"54,0","14,0",,,
"chocolate, amargo, garoto",577,"7,79","42,6","24,5",na,"45,9","10,9",na,"9,31","0,03",,,
"chocolate, amargo, lacta amaro",577,"7,79","42,6","24,5",na,"45,9","10,9",na,"5,98","0,03",,,
"chocolate, amargo, nestlè classic",577,"7,79","42,6","24,5",na,"45,9","10,9",na,"12,8","0,03",,,
"chocolate, amargo, neugebauer",577,"7,79","42,6","24,5",-,"45,9","10,9",na,"50,0","0,03",,,
"chocolate, amargo (média de diferentes marcas)",577,"7,79","42,6","24,5",na,"45,9","10,9",na,"27,4","0,03",,,
"chocolate, amargo, 70% cacau, neugebauer",577,"7,79","42,6","24,5",na,"45,9","10,9",na,"49,6","0,03",,,
"chocolate, amargo, dark & soft, 50% cacau, lacta",577,"7,79","42,6","24,5",na,"45,9","10,9",na,"12,8","0,03",,,
"chocolate, amargo, dupy, neugebauer",577,"7,79","42,6","24,5",na,"45,9","10,9",na,"51,0","0,03",,,
"chocolate, ao leite, neugebauer",535,"7,22","30,3","17,5","0,27","59,6","2,17",na,"51,5","16,5",,,
"chocolate, ao leite, nestlè classic",535,"7,22","30,3","17,5","0,27","59,6","2,17",na,"45,0","16,5",,,
"chocolate, ao leite, lacta",535,"7,22","30,3","17,5","0,27","59,6","2,17",na,"89,2","16,5",,,
"chocolate, ao leite, garoto",535,"7,22","30,3","17,5","0,27","59,6","2,17",na,"93,2","16,5",,,
"chocolate, ao leite (média de diferentes marcas)",535,"7,22","30,3","17,5","0,27","59,6","2,17",na,"68,2","16,5",,,
"chocolate, ao leite, c/ amendoim",552,"9,02","33,9","16,6","0,23","53,7","2,24",na,114,"14,3",,,
"chocolate, ao leite, c/ avelã",559,"7,14","35,5","15,8","0,23","53,8","2,30",na,"58,0","14,3",,,
"chocolate, ao leite, com castanha do brasil",559,"7,41","34,2","14,1","0,20","55,4","2,46",na,"64,1","15,5",,,
"chocolate, ao leite, dietético",557,"6,90","33,8","19,2","0,18","56,3","2,85","0,00","84,7","13,0",,,
"chocolate, ao leite, dupy, neugebauer",535,"7,22","30,3","17,5","0,27","59,6","2,17",na,"53,1","16,5",,,
"chocolate, bombom (média de diversos tipos)",506,"4,56","24,8","14,4","0,22","66,8","1,79",na,"76,2","13,6",,,
"chocolate, branco (média de diferentes marcas)",549,"5,87","32,1","19,4","0,00","59,2",na,na,108,"21,0",,,
"chocolate, c/ recheio de manteiga de amendoim, reese´s",530,"10,2","30,5","10,7",na,"55,4","3,60",na,357,"6,00",,,
"chocolate, em pó, solúvel (média de diferentes marcas)",387,"8,90","5,00","0,00",na,"81,4","9,53",na,532,"0,00",,,
"chocolate, granulado",536,"1,99","30,0","25,6",na,"67,6","3,30",na,na,"0,00",,,
"chocolate, meio amargo",538,"4,86","29,9","13,1","0,14","62,4","4,94",na,"8,87","2,22",,,
"chocolate, pó",404,"8,20","3,50","2,06",na,"84,8","0,00",na,"21,4","0,00",,,
"chuchu, s/ casca, cozido, c/ molho branco (farinha de trigo, manteiga e leite), gratinado, c/ queijo parmesão, c/ sal",76,"2,87","4,35","2,54","0,11","6,83","1,14","0,00",216,"9,38",,,
"chuchu, s/ casca, cozido, c/ molho branco (farinha de trigo, manteiga e leite), gratinado, c/ queijo parmesão, s/ sal",77,"2,97","4,47","2,61","0,12","6,85","1,15","0,00","93,0","9,51",,,
"chuchu, s/ casca, cozido, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, sechium edule",24,"0,78","0,27","0,04","0,00","5,84","2,45","0,00",286,"0,00",,,
"chuchu, s/ casca, cozido, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, sechium edule",32,"0,75","1,17","0,18",na,"5,41","1,62","0,00",269,"0,00",,,
"chuchu, s/ casca, cozido, drenado, c/ óleo de soja, c/ sal, sechium edule",42,"0,49","2,53","0,39","0,01","4,95","1,35","0,00",129,"0,00",,,
"chuchu, s/ casca, cozido, drenado, c/ óleo de soja, s/ sal, sechium edule",42,"0,49","2,54","0,39","0,01","4,97","1,36","0,00","1,92","0,00",,,
