"Carne, boi, músculo, s/ gordura, cozida, c/ óleo, cebola e alho, s/ sal",216,"31,2","9,86","3,89","0,22","0,71","0,14",0,"45,3","52,9","0,00"
"Carne, boi, músculo, s/ gordura, cozida, s/ óleo, c/ sal, Bos taurus",184,"31,1","6,67","2,89","0,18","0,00","0,00",0,241,"55,9","0,00"
"Carne, boi, músculo, s/ gordura, cozida, s/ óleo, s/ sal, Bos taurus",183,"30,8","6,60","2,90","0,18","0,02","0,00",0,"61,8","56,2","0,00"
"Carne, boi, músculo, s/ gordura, cru, Bos taurus",137,"20,7","6,06","2,43","0,11","0,00","0,00",0,"66,1","56,3","0,00"
"Carne, boi, paleta, c/ gordura, crua, Bos taurus",152,"21,3","7,46","3,50","0,21","0,00","0,00",0,"64,9","58,3","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ batata doce e cenoura, c/ óleo, cebola e alho, c/ sal",149,"19,5","5,90","2,38","0,11","4,79","0,86",0,218,"36,1","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ batata doce e cenoura, c/ óleo, cebola e alho, s/ sal",150,"19,5","6,01","2,40","0,11","4,86","0,87",0,"38,8","36,1","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ batata e cenoura, c/ óleo, cebola e alho, c/ sal",143,"19,6","5,88","2,38","0,11","3,17","0,67",0,218,"36,1","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ batata e cenoura, c/ óleo, cebola e alho, s/ sal",144,"19,6","5,99","2,40","0,11","3,24","0,68",0,"38,7","36,1","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ brócolis e cenoura, c/ óleo, cebola e alho, c/ sal",139,"19,8","5,95","2,40","0,13","1,99","0,94",0,218,"36,1","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ brócolis e cenoura, c/ óleo, cebola e alho, s/ sal",140,"19,8","6,06","2,41","0,13","2,06","0,95",0,"38,7","36,1","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ ervilha e cenoura, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",123,"16,0","4,77","1,87","0,08","4,83","1,54",0,345,"27,8","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ ervilha e cenoura, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal",123,"16,0","4,79","1,88","0,08","4,86","1,55",0,167,"27,8","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, Bos taurus",163,"24,0","6,94","2,87","0,13","1,33","0,51",0,306,"44,3","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, Bos taurus",164,"24,1","6,97","2,88","0,13","1,34","0,51",0,126,"44,5","0,00"
"Carne, boi, paleta, s/ gordura, cozida, c/ óleo, cebola e alho, s/ sal",189,"28,2","8,14","3,42","0,16","0,75","0,14",0,"54,8","52,8","0,00"
"Carne, boi, paleta, s/ gordura, cozida, refogada (c/ óleo, cebola e alho), c/ sal",187,"28,2","8,03","3,40","0,16","0,68","0,12",0,234,"52,8","0,00"
"Carne, boi, paleta, s/ gordura, cozida, s/ óleo, c/ sal, Bos taurus",185,"29,6","7,37","3,38","0,16","0,00","0,00",0,237,"55,4","0,00"
"Carne, boi, paleta, s/ gordura, cozida, s/ óleo, s/ sal, Bos taurus",184,"29,5","7,30","3,40","0,16","0,00","0,00",0,"57,6","55,6","0,00"
"Carne, boi, paleta, s/ gordura, crua, Bos taurus",136,"21,0","5,67","2,70","0,18","0,24","0,00",0,"65,9","42,3","0,00"
"Carne, boi, paleta, s/ gordura, frita (c/ óleo de soja), c/ sal, Bos taurus",242,"27,2","14,7","4,32","0,19","0,00","0,00",0,232,"50,9","0,00"
"Carne, boi, paleta, s/ gordura, frita (c/ óleo de soja), s/ sal, Bos taurus",243,"27,3","14,8","4,34","0,19","0,00","0,00",0,"53,0","51,2","0,00"
"Carne, boi, paleta, s/ gordura, refogada (c/ óleo, cebola e alho), c/ sal",190,"28,3","8,21","3,40","0,16","0,75","0,14",0,234,"52,6","0,00"
"Carne, boi, patinho, crua (média de várias amostras), Bos taurus",115,"21,0","3,33","1,48","0,06","0,30","0,00",0,"49,1","41,1","0,00"
"Carne, boi, patinho, s/ gordura, à milanesa (ovo e farinha de rosca), frita (c/ óleo de soja), c/ sal, Bos taurus",249,"25,6","12,9","3,21","0,11","7,94","0,48",0,285,"88,2","0,00"
"Carne, boi, patinho, s/ gordura, à milanesa (ovo e farinha de rosca), frita (c/ óleo de soja), s/ sal, Bos taurus",250,"25,7","12,9","3,23","0,11","7,98","0,48",0,106,"88,6","0,00"
"Carne, boi, patinho, s/ gordura, frita (c/ óleo de soja), c/ sal, Bos taurus",263,"32,9","14,7","4,05","0,15","0,00","0,00",0,234,115,"0,00"
"Carne, boi, patinho, s/ gordura, frita (c/ óleo de soja), s/ sal, Bos taurus",265,"33,0","14,7","4,07","0,15","0,00","0,00",0,"55,5",115,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ manteiga, c/ sal",264,"32,3","14,8","7,71","0,38","0,00","0,00",0,234,133,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ manteiga, s/ sal",267,"32,3","15,2","7,94","0,39","0,30","0,00",0,"54,6",134,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal",206,"29,8","8,14","3,48","0,10","3,48","0,05",0,247,104,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal",207,"29,8","8,19","3,51","0,10","3,55","0,05",0,"68,0",104,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), c/ sal",207,"29,0","9,14","4,08","0,18","2,34","0,03",0,285,109,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), s/ sal",208,"29,0","9,22","4,12","0,18","2,39","0,03",0,106,109,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",183,"29,1","6,88","2,64","0,10","1,58","0,50",0,127,100,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ óleo, cebola e alho, c/ sal",212,"34,2","8,00","3,11","0,12","0,79","0,11",0,237,119,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, c/ óleo, cebola e alho, s/ sal",213,"34,2","8,11","3,12","0,12","0,84","0,12",0,"57,3",119,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada, s/ óleo, s/ sal, Bos taurus",211,"35,9","7,31","3,10","0,12","0,33","0,00",0,"60,3",125,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada/assada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, Bos taurus",182,"28,9","6,87","2,63","0,10","1,33","0,51",0,308,100,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada/assada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, Bos taurus",183,"29,1","6,90","2,64","0,10","1,34","0,51",0,129,100,"0,00"
"Carne, boi, patinho, s/ gordura, grelhada/assada, s/ óleo, c/ sal, Bos taurus",208,"35,7","7,28","3,09","0,12","0,00","0,00",0,239,125,"0,00"
"Carne, boi, peito, s/ gordura, cozida, s/ óleo, c/ sal, Bos taurus",330,"22,1","26,9","11,6","0,72","0,00","0,00",0,235,"99,1","0,00"
"Carne, boi, peito, s/ gordura, crua, Bos taurus",254,"17,6","20,4","8,20","0,58","0,00","0,00",0,"63,8","59,3","0,00"
"Carne, boi, peito, s/ gordura, frita (c/ óleo de soja), c/ sal, Bos taurus",376,"20,4","32,7","11,9","0,70","0,00","0,00",0,230,"91,2","0,00"
"Carne, boi, peito, s/ gordura, frita (c/ óleo de soja), s/ sal, Bos taurus",377,"20,5","32,8","12,0","0,70","0,00","0,00",0,"51,3","91,6","0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ manteiga, c/ sal",369,"19,8","32,2","15,4","0,92","0,00","0,00",0,230,110,"0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ manteiga, s/ sal",372,"19,8","32,6","15,7","0,93","0,00","0,00",0,"50,5",110,"0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal",300,"18,7","23,6","10,4","0,58","3,21","0,05",0,243,"83,3","0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal",300,"18,7","23,6","10,4","0,58","3,29","0,05",0,"64,4","83,3","0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), c/ sal",301,"17,9","24,6","11,0","0,66","2,07","0,03",0,281,"88,6","0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), s/ sal",302,"17,9","24,7","11,0","0,66","2,12","0,03",0,103,"88,8","0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",277,"17,9","22,3","9,52","0,58","1,31","0,50",0,123,"79,6","0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ óleo, cebola e alho, c/ sal",323,"21,0","26,4","11,3","0,69","0,48","0,11",0,"53,0","94,6","0,00"
"Carne, boi, peito, s/ gordura, grelhada, c/ óleo, cebola e alho, s/ sal",324,"21,0","26,5","11,3","0,69","0,52","0,12",0,"53,0","94,6","0,00"
"Carne, boi, peito, s/ gordura, grelhada, s/ sal, Bos taurus",327,"22,0","26,6","11,7","0,72","0,00","0,00",0,"55,7","99,5","0,00"
"Carne, boi, picanha, c/ gordura, grelhada, c/ manteiga, c/ sal",327,"23,7","25,8","12,0","0,51","0,00","0,00",0,234,103,"0,00"
"Carne, boi, picanha, c/ gordura, grelhada, c/ manteiga, s/ sal",330,"23,7","26,2","12,3","0,52","0,01","0,00",0,"54,4",103,"0,00"
"Carne, boi, picanha, c/ gordura, grelhada, c/ óleo, c/ sal",308,"25,0","23,1","8,22","0,28","0,01","0,00",0,236,"87,2","0,00"
"Carne, boi, picanha, c/ gordura, grelhada, c/ óleo, cebola e alho, c/ sal",278,"25,1","19,6","7,67","0,26","0,48","0,11",0,"57,0","87,2","0,00"
"Carne, boi, picanha, c/ gordura, grelhada, c/ óleo, cebola e alho, s/ sal",279,"25,1","19,7","7,68","0,26","0,53","0,12",0,"57,0","87,2","0,00"
"Carne, boi, picanha, c/ gordura, grelhada, s/ sal, Bos taurus",281,"26,3","19,5","7,90","0,27","0,01","0,00",0,"60,0","91,8","0,00"
"Carne, boi, picanha, crua (média de várias amostras), Bos taurus",160,"20,2","8,58","4,05","0,14","0,56","0,00",0,"49,4","67,4","0,00"
"Carne, boi, picanha, grelhada/assada, s/ óleo, c/ sal (média de amostras c/ e s/ gordura), Bos taurus",254,"29,0","15,4","6,17","0,20","0,00","0,00",0,239,"95,3","0,00"
"Carne, boi, picanha, grelhada/assada, s/ óleo, s/ sal (média de amostras c/ e s/ gordura), Bos taurus",255,"29,2","15,4","6,20","0,20","0,00","0,00",0,"60,3","95,7","0,00"
"Carne, boi, picanha, s/ gordura, grelhada, c/ manteiga, c/ sal",284,"28,8","18,4","8,97","0,39","0,00","0,00",0,234,110,"0,00"
"Carne, boi, picanha, s/ gordura, grelhada, c/ manteiga, s/ sal",287,"28,8","18,8","9,20","0,40","0,81","0,00",0,"55,0",111,"0,00"
"Carne, boi, picanha, s/ gordura, grelhada, c/ óleo, c/ sal",263,"30,3","15,3","4,99","0,15","0,85","0,00",0,"57,6","94,7","0,00"
"Carne, boi, picanha, s/ gordura, grelhada, c/ óleo, cebola e alho, c/ sal",233,"30,4","11,8","4,44","0,13","1,33","0,11",0,237,"94,7","0,00"
"Carne, boi, picanha, s/ gordura, grelhada, c/ óleo, cebola e alho, s/ sal",234,"30,4","11,9","4,45","0,13","1,38","0,12",0,"57,7","94,7","0,00"
"Carne, boi, picanha, s/ gordura, grelhada, s/ sal, Bos taurus",233,"31,9","11,3","4,50","0,13","0,90","0,00",0,"60,7","99,7","0,00"
"Carne, boi, ponta de agulha, crua, Bos taurus",169,"19,7","10,0","4,27","0,31","0,00","0,00",0,"49,8","34,2","0,00"
"Carne, boi, pulmão, cozido, s/ óleo, c/ sal",114,"20,3","3,68","1,26","0,00","0,00","0,00",0,280,275,"0,00"
"Carne, boi, pulmão, cozido, s/ óleo, s/ sal",115,"20,4","3,70","1,27",NA,"0,00","0,00",0,101,277,"0,00"
"Carne, boi, quarto dianteiro, crua (média de diferentes cortes), Bos taurus",149,"19,7","7,79","3,37","0,21","0,07","0,00",0,"65,2","49,1","0,00"
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",117,"13,9","5,31","2,20","0,10","4,02","1,02",0,278,"38,4","0,00"
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, c/ sal",142,"17,2","6,62","2,76","0,14","3,67","0,70",0,214,"48,3","0,00"
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, s/ sal",143,"17,2","6,73","2,77","0,14","3,73","0,71",0,"34,8","48,3","0,00"
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",166,"21,6","7,99","3,44","0,17","2,21","0,50",0,301,"61,4","0,00"
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ óleo, cebola e alho, c/ sal",192,"25,3","9,37","4,06","0,20","1,75","0,12",0,231,"72,9","0,00"
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ óleo, cebola e alho, s/ sal",194,"25,4","9,48","4,08","0,20","1,81","0,14",0,"51,3","72,9","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ manteiga, c/ sal",334,"25,8","25,7","13,0","0,55","0,00","0,00",0,231,113,"0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ manteiga, s/ sal",337,"25,8","26,0","13,3","0,56","0,00","0,00",0,"52,1",114,"0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal",269,"24,0","17,8","8,20","0,26","3,21","0,05",0,245,"86,6","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal",269,"24,0","17,8","8,23","0,26","3,29","0,05",0,"65,8","86,7","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda) , c/ sal",270,"23,2","18,8","8,80","0,34","2,07","0,03",0,282,"92,0","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), s/ sal",271,"23,2","18,9","8,84","0,34","2,12","0,03",0,104,"92,2","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",246,"23,2","16,5","7,36","0,25","1,31","0,50",0,304,"83,0","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal",194,"11,6","11,6","2,84","0,13","11,3","1,02",0,779,"21,8","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo e cebola, c/ sal",286,"27,3","19,5","8,71","0,30","0,48","0,11",0,234,"98,6","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo e cebola, s/ sal",287,"27,3","19,6","8,73","0,30","0,52","0,12",0,"54,6","98,6","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo, c/ sal",315,"27,2","23,0","9,27","0,32","0,00","0,00",0,234,"98,6","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo, s/ sal",319,"27,2","23,4","9,34","0,32","0,00","0,00",0,"54,6","98,6","0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, s/ óleo, c/ sal",287,"28,5","19,3","8,96","0,31","0,00","0,00",0,236,103,"0,00"
"Carne, boi, quarto traseiro, c/ gordura, grelhada, s/ óleo, s/ sal, Bos taurus",289,"28,6","19,4","9,00","0,31","0,00","0,00",0,"57,4",103,"0,00"
"Carne, boi, quarto traseiro, crua (média de diferentes cortes), Bos taurus",155,"21,0","7,82","3,65","0,16","0,19","0,00",0,"52,2","47,5","0,00"
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",124,"15,7","5,47","2,10","0,11","3,46","1,02",0,273,"35,2","0,00"
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, c/ sal",149,"19,4","6,82","2,63","0,14","2,96","0,70",0,208,"44,3","0,00"
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, s/ sal",151,"19,4","6,93","2,65","0,14","3,03","0,71",0,"28,6","44,3","0,00"
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",176,"24,4","8,25","3,28","0,18","1,31","0,50",0,294,"56,3","0,00"
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ óleo, cebola e alho, c/ sal",204,"28,7","9,67","3,87","0,21","0,68","0,12",0,221,"66,8","0,00"
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ óleo, cebola e alho, s/ sal",206,"28,7","9,78","3,89","0,22","0,75","0,14",0,"41,9","66,8","0,00"
"Carne, boi, quarto traseiro, s/ gordura, cozida, s/ óleo, s/ sal, Bos taurus",201,"30,1","9,02","3,90","0,22","0,00","0,00",0,"44,0","70,3","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ manteiga, c/ sal",275,"28,9","17,6","9,97","0,50","0,00","0,00",0,234,109,"0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ manteiga, s/ sal",279,"28,9","17,9","10,2","0,51","0,44","0,00",0,"54,9",110,"0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal",216,"26,7","10,6","5,50","0,21","3,60","0,05",0,247,"82,6","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal",217,"26,7","10,6","5,52","0,21","3,68","0,05",0,"68,3","82,7","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), c/ sal",218,"25,9","11,6","6,10","0,29","2,47","0,03",0,285,"88,0","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), s/ sal",218,"25,9","11,7","6,13","0,29","2,51","0,03",0,107,"88,2","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal",194,"26,0","9,33","4,65","0,20","1,70","0,50",0,307,"79,0","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo e cebola, c/ sal",224,"30,5","10,9","5,50","0,25","0,94","0,11",0,237,"93,8","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo e cebola, s/ sal",225,"30,6","11,0","5,51","0,25","0,99","0,12",0,"57,6","93,8","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo, c/ sal",253,"30,5","14,4","6,05","0,26","0,00","0,00",0,237,"93,8","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo, s/ sal",257,"30,5","14,9","6,13","0,26","0,46","0,00",0,"57,5","93,8","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, s/ óleo, c/ sal",223,"31,9","10,3","5,59","0,25","0,49","0,00",0,240,"98,3","0,00"
"Carne, boi, quarto traseiro, s/ gordura, grelhada, s/ óleo, s/ sal, Bos taurus",224,"32,1","10,4","5,62","0,25","0,49","0,00",0,"60,6","98,7","0,00"
"Carne, boi, rabo, cozido, s/ óleo, c/ sal",349,"21,6","29,2","11,1",NA,"0,00","0,00",0,232,"58,7","0,00"
"Carne, boi, rabo, cozido, s/ óleo, s/ sal",351,"21,7","29,3","11,2",NA,"0,00","0,00",0,"53,0","59,0","0,00"
"Carne, boi, salgada, crua (média várias amostras: charque, seca, jerked beef), Bos taurus",273,"22,3","20,4","9,70","0,80","0,00","0,00",0,4439,"85,2",NA
"Carne, boi, salgada, dessalgada, cozida, s/ óleo (média várias amostras: charque, seca, jerked beef), Bos taurus",270,"31,6","15,9","7,65","0,67","0,05","0,00",0,1692,106,NA
"Carne, boi, salgada, dessalgada, crua, Bos taurus",188,"19,1","12,3","6,04","0,40","0,15","0,00",0,2893,"55,2",NA
"Carne, boi, seca, cozida, s/ óleo, Bos taurus",302,"26,7","21,7","10,5","0,93","0,00","0,00",0,1943,100,NA
"Carne, boi, seca, dessalgada, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, Bos taurus",259,"21,9","18,6","8,56","0,74","1,34","0,51",0,1635,"80,1","0,00"
"Carne, boi, seca, dessalgada, frita (c/ óleo de soja), s/ sal, Bos taurus",353,"24,8","28,2","10,9","0,90","0,00","0,00",0,1787,"92,1","0,00"
"Carne, boi, seca, dessalgada, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus",304,"25,7","22,0","10,2","0,89","0,75","0,14",0,1846,"95,1","0,00"
"Carne, bovina, acém, s/ gordura, cozida, c/ batata, s/ sal",166,"18,3","8,30","3,76","0,20","4,84","0,58",0,"37,3","69,4","0,00"
"Carne, bovina, alcatra, acebolada, c/ óleo de soja, pimenta do reino, c/ sal, Bos taurus",147,"20,0","5,92","2,57","0,13","3,99","0,93",0,136,"45,2","0,45"
"Carne, bovina, alcatra, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus",203,"28,2","9,76","3,90","0,19","0,74","0,13",0,233,"66,0","0,00"
"Carne, bovina, alcatra, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus",204,"28,4","9,80","3,92","0,19","0,75","0,14",0,"54,0","66,3","0,00"
"Carne, bovina, capa de contra-filé, c/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal",282,"25,6","18,4","8,07","0,25","3,50","0,05",0,"84,2",100,"0,00"
"Carne, bovina, capa de contra-filé, c/ gordura, grelhada, c/ óleo e cebola, c/ sal",300,"29,2","20,1","8,52","0,29","0,73","0,11",0,256,114,"0,00"
"Carne, bovina, capa de contra-filé, c/ gordura, grelhada, c/ óleo e cebola, s/ sal",302,"29,3","20,2","8,54","0,29","0,78","0,12",0,"76,5",114,"0,00"
"Carne, bovina, charque (carne seca, carne de sol, jaba), c/ óleo de soja, cebola e alho, c/ sal",262,"34,7","12,5","4,74","0,39","2,89","0,13",0,1470,107,NA
"Carne, bovina, contra-filé de costela, grelhada, c/ óleo de soja, c/ sal, Bos taurus ",296,"28,4","20,1","9,05","0,26","0,42","0,00",0,228,"93,0","0,00"
"Carne, bovina, contra-filé de costela, grelhada, s/ óleo, c/ sal, Bos taurus ",267,"29,7","16,3","8,76","0,25","0,44","0,00",0,230,"97,4","0,00"
"Carne, bovina, coxão duro (chã de fora), s/ gordura, cozida, c/ óleo de soja, c/ sal, Bos taurus ",238,"30,2","13,0","4,02","0,25","0,00","0,00",0,218,"67,5","0,00"
"Carne, bovina, coxão duro (chã de fora), s/ gordura, cozida, s/ óleo, c/ sal, Bos taurus ",207,"31,7","8,88","3,48","0,24","0,00","0,00",0,220,"70,8","0,00"
"Carne, bovina, em conserva",97,"4,41","5,53","2,19",NA,"7,85","0,90",0,388,"13,0",NA
"Carne, bovina, filé mignon, s/ gordura, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus",194,"28,5","8,58","4,00","0,15","0,74","0,13",0,244,"72,0","0,00"
"Carne, bovina, filé mignon, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus",195,"28,7","8,62","4,01","0,15","0,75","0,14",0,"64,6","72,3","0,00"
"Carne, bovina, fraldinha, c/ gordura, grelhada/assada, s/ óleo, c/ sal, Bos taurus",238,"21,6","16,8","7,60","0,45","0,00","0,00",0,226,"56,6","0,00"
"Carne, bovina, fraldinha, c/ gordura, grelhada/assada, s/ óleo, s/ sal, Bos taurus",239,"21,7","16,9","7,63","0,45","0,00","0,00",0,"47,4","56,8","0,00"
"Carne, bovina, músculo, s/ gordura, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus",195,"27,5","9,17","3,38","0,15","0,74","0,13",0,266,"73,9","0,00"
"Carne, bovina, músculo, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus",196,"27,6","9,21","3,39","0,15","0,75","0,14",0,"87,5","74,3","0,00"
"Carne, bovina, ossobuco de vitela c/ gordura, cozida, s/ óleo, s/ sal",190,"27,9","7,77","2,71","0,28","2,10","0,00",0,"90,0","92,0","0,00"
"Carne, bovina, paleta, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus",193,"27,9","8,69","3,75","0,24","0,75","0,14",0,"87,0","55,8","0,00"
"Carne, bovina, patinho, s/ gordura, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus",164,"27,8","5,58","2,13","0,08","0,74","0,13",0,243,"54,0","0,00"
"Carne, bovina, patinho, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus",165,"27,9","5,61","2,14","0,08","0,75","0,14",0,"63,7","54,2","0,00"
"Carne, bovina, picanha, c/ gordura, grelhada, c/ óleo, c/ sal, Bos taurus ",308,"25,0","23,1","8,20","0,28","0,01","0,00",0,236,"87,2","0,00"
"Carne, bovina, picanha, c/ gordura, grelhada, s/ óleo, c/ sal, Bos taurus ",280,"26,2","19,4","7,86","0,27","0,01","0,00",0,239,"91,3","0,00"
"Carne, bovina, picanha, s/ gordura, grelhada, c/ óleo de soja, c/ sal, Bos taurus ",263,"30,3","15,3","4,97","0,15","0,85","0,00",0,237,"94,7","0,00"
"Carne, bovina, picanha, s/ gordura, grelhada, s/ óleo, c/ sal, Bos taurus ",232,"31,8","11,3","4,48","0,13","0,89","0,00",0,240,"99,3","0,00"
"Carne, bovina, quarto dianteiro, s/ gordura, cozida, s/ óleo, s/ sal, Bos taurus",189,"26,5","8,70","4,10","0,21","1,12","0,00",0,"53,9","76,7","0,00"
"Carne, bovina, quarto traseiro, s/ gordura, assado, recheado com linguiça calabresa, s/ óleo, c/ sal",229,"29,2","12,2","5,85","0,20","0,59","0,00",0,392,"89,4","0,00"
"Carne, bovina, quarto traseiro, s/ gordura, assado, recheado com queijo muçarela, s/ óleo, c/ sal",242,"30,3","13,1","7,28","0,37","0,73","0,00",0,327,"94,5","0,00"
"Carne, bovina, quarto traseiro, s/ gordura, assado, recheado com toucinho defumado (bacon), s/ óleo, c/ sal",314,"31,0","20,9","8,40","0,32","0,48","0,00",0,252,"96,5","0,00"
"Carne, bovina, rosbife, fatiado",110,"18,6","3,69","1,32","0,15","0,64","0,00",0,853,"51,0",NA
