"Leite, magro, 1% de gordura, fortificado com proteina, com vit. A e D",48,3.93,1.17,4,5.52,0
"Leite, magro, com vit. A e D (desnatado)",34,3.37,0.08,2,4.96,0
"Leite, desnatado, reconstituido sem gordura com  vit. A e D (desnatado)",37,3.57,0.25,2,5.02,0
"Leite, desnatado, fortificado com proteina, com vit. A e D (desnatado)",41,3.96,0.25,2,5.56,0
"Leite, leitelho, fluido, fermentado, magro",40,3.31,0.88,4,4.79,0
"Leite, hipossodico, fluido",61,3.1,3.46,14,4.46,0
"Leite, em po, integral com vit. D",496,26.32,26.71,97,38.42,0
"Leite, em  po, desnatado",362,36.16,0.77,20,51.98,0
"Leite, em po, desnatado, instantaneo, com vit A",358,35.1,0.72,18,52.19,0
"Leite, em po, desnatado, calcio reduzido",354,35.5,0.2,2,51.8,0
"Leite, leitelho, po",387,34.3,5.78,69,49,0
"Leite, enlatado, condensado, com acucar",321,7.91,8.7,34,54.4,0
"Leite, enlatado, evaporado, com vit D",134,6.81,7.56,29,10.04,0
"Leite, enlatado, evaporado, sem gordura, com vit. A e D",78,7.55,0.2,4,11.35,0
"Leite, integral, achocolatado, fluido, varejo, com vit. A e D",83,3.17,3.39,12,10.34,0.8
"Leite, achocolatado, fluido, varejo, semi-desnatado",76,2.99,1.9,8,12.13,0.7
"Leite, achocolatado, fluido, varejo, pouca gordura",71,3.24,1,3,12.6,0.5
"Leite, chocolate, chocolate quente, caseiro",77,3.52,2.34,8,10.74,1
"Leite, cabra, fluido",69,3.56,4.14,11,4.45,0
"Leite, humano, maduro, fluido",70,1.03,4.38,14,6.89,0
"Leite, bufalo indiano, fluido",97,3.75,6.89,19,5.18,0
"Leite, ovelha, fluido",108,5.98,7,27,5.36,0
"Milk-shake, chocolate denso",119,3.05,2.7,11,21.15,0.3
"Milk-shake, baunilha denso",112,3.86,3.03,12,17.75,0
"Soro do leite, acido, fluido",24,0.76,0.09,1,5.12,0
"Soro do leite, acido, po",339,11.73,0.54,3,73.45,0
"Soro do leite, doce, fluido",27,0.85,0.36,2,5.14,0
"Soro do leite, doce, po",353,12.93,1.07,6,74.46,0
"Iogurte, natural, leite integral, 8 g proteina por 237 ml",61,3.47,3.25,13,4.66,0
"Iogurte, natural, semi-desnatado, 12 g proteina por 237 ml",63,5.25,1.55,6,7.04,0
"Iogurte, natural, desnatado, 13 g prot por 237 ml",56,5.73,0.18,2,7.68,0
"Iogurte, baunilha, semi-desnatado, 11 g proteina por 237ml",85,4.93,1.25,5,13.8,0
"Iogurte, fruta, semi-desnatado, 9 g proteina por 237 ml",99,3.98,1.15,5,18.64,0
"Iogurte, fruta, semi-desnatado, 10g proteina por 237 ml",102,4.37,1.08,4,19.05,0
"Iogurte, fruta, semi-desnatado, 11 g proteina por 237 ml",105,4.86,1.41,6,18.6,0
"Ovo, galinha, inteiro, cru, fresco",143,12.56,9.51,372,0.72,0
"Ovo, galinha, clara, crua, fresco",52,10.9,0.17,0,0.73,0
"Ovo, galinha, gema, crua, fresco",322,15.86,26.54,1085,3.59,0
"Ovo, galinha, gema, crua, congelada, pasteurizada",299,15.33,25.24,991,1.3,0
"Ovo, galinha, gema, crua, congelada, adocicada, pasteurizada",307,13.87,22.82,917,10.95,0
"Ovo, galinha, inteiro, cozido, frito",196,13.61,14.84,401,0.83,0
"Ovo, galinha, inteiro, cozido, bem fervido",155,12.58,10.61,373,1.12,0
"Ovo, galinha, inteiro, cozido, omelete",154,10.57,11.66,313,0.64,0
"Ovo, galinha, inteiro, cozido, a poche",143,12.51,9.47,370,0.71,0
"Ovo, galinha, inteiro, cozido, mexido",149,9.99,10.98,277,1.61,0
"Ovo, galinha, inteiro, desidratado",605,48.37,43.04,1630,1.53,0
"Ovo, galinha, inteiro, desidratado, estabilizado, baixa glicose",615,48.17,43.95,2017,2.38,0
"Ovo, galinha, clara, desidratada, flocos, baixa glicose",351,76.92,0.04,0,4.17,0
"Ovo, galinha, clara, desidratada, po, baixa glicose",376,82.4,0.04,0,4.47,0
"Ovo, galinha, gema, desidratada",679,33.73,58.13,2307,2.1,0
"Ovo, pato, inteiro, fresco, cru",185,12.81,13.77,884,1.45,0
"Ovo, ganso, inteiro, fresco, cru",185,13.87,13.27,852,1.35,0
"Ovo, codorna, inteiro, fresco, cru",158,13.05,11.09,844,0.41,0
"Ovo, peru, inteiro, fresco, cru",171,13.68,11.88,933,1.15,0
"Substituto de ovo, po",444,55.5,13,572,21.8,0
"Manteiga, sem sal",717,0.85,81.11,215,0.06,0
"Queijo, parmesao, ralado",415,37.86,27.34,72,3.41,0
"Leite, sem gordura, fluido, sem vit A (desnatado)",34,3.37,0.08,2,4.96,0
"Leite, semi-desnatado, fluido, 2% gordura, reconstituido sem gordura, sem vit A",56,3.95,1.98,8,5.49,0
